ortholog_1 g320 BL22201
ortholog_875 g21915 BL24586
ortholog_876 g21940 BL03368
ortholog_877 g21947 BL02679
ortholog_878 g22002 BL02656
ortholog_879 g22024 BL02657
ortholog_880 g22026 BL03811
ortholog_881 g22028 BL03813
ortholog_882 g22047 BL05002
ortholog_883 g22069 BL02568
ortholog_884 g22086 BL02575
ortholog_885 g22111 BL08518
ortholog_886 g22161 BL22514
ortholog_887 g22186 BL03193
ortholog_888 g22254 BL22621
ortholog_889 g22357 BL02707
ortholog_890 g22378 BL02668
ortholog_891 g22406 BL02967
ortholog_892 g22492 BL23154
ortholog_893 g22617 BL02402
ortholog_894 g22637 BL02741
ortholog_895 g22682 BL03032
ortholog_896 g22707 BL02813
ortholog_897 g22716 BL02970
ortholog_898 g22739 BL02853
ortholog_899 g22751 BL26452
ortholog_900 g22763 BL05724
ortholog_901 g22793 BL26453
ortholog_902 g22809 BL02926
ortholog_903 g22897 BL04612
ortholog_904 g23015 BL20345
ortholog_905 g23146 BL15972
ortholog_906 g23178 BL10469
ortholog_907 g23230 BL02601
ortholog_908 g23279 BL26483
ortholog_909 g23292 BL18489
ortholog_910 g23315 BL24465
ortholog_911 g23332 BL09997
ortholog_912 g23333 BL02681
ortholog_913 g23338 BL02682
ortholog_914 g23350 BL20706
ortholog_915 g23361 BL04282
ortholog_916 g23364 BL03043
ortholog_917 g23369 BL02919
ortholog_918 g23383 BL02963
ortholog_919 g23410 BL02854
ortholog_920 g23415 BL02900
ortholog_921 g23423 BL24483
ortholog_922 g23467 BL03001
ortholog_923 g23485 BL07772
ortholog_924 g23507 BL26456
ortholog_925 g23511 BL26455
ortholog_926 g23559 BL21993
ortholog_927 g23587 BL24463
ortholog_928 g23604 BL24462
ortholog_929 g23782 BL25422
ortholog_930 g23820 BL18673
ortholog_931 g23964 BL13791
ortholog_932 g23982 BL15093
ortholog_933 g24057 BL21637
ortholog_934 g24067 BL02943
ortholog_935 g24143 BL12955
ortholog_936 g24239 BL24986
ortholog_937 g25197 BL15532
ortholog_938 g25273 BL16220
ortholog_939 g25346 BL05048
ortholog_940 g25358 BL12693
ortholog_941 g25398 BL17314
ortholog_942 g25401 BL16996
ortholog_943 g25415 BL10523
ortholog_944 g25420 BL16997
ortholog_945 g25446 BL24575
ortholog_946 g25485 BL00237
ortholog_947 g25506 BL12639
ortholog_948 g25613 BL26462
ortholog_949 g25635 BL10977
ortholog_950 g25686 BL21826
ortholog_951 g25758 BL20665
ortholog_952 g25759 BL12095
ortholog_953 g25771 BL17241
ortholog_954 g25790 BL17245
ortholog_955 g25813 BL17029
ortholog_956 g25827 BL23600
ortholog_957 g25836 BL04387
ortholog_958 g25843 BL04343
ortholog_959 g25896 BL01002
ortholog_960 g25986 BL26303
ortholog_961 g25992 BL18883
ortholog_962 g25999 BL19579
ortholog_963 g26023 BL12770
ortholog_964 g26036 BL08471
ortholog_965 g26072 BL23087
ortholog_966 g26074 BL23089
ortholog_967 g26076 BL08265
ortholog_968 g26080 BL00724
ortholog_969 g26082 BL22373
ortholog_970 g26175 BL15062
ortholog_971 g26192 BL17628
ortholog_972 g26197 BL20947
ortholog_973 g26209 BL01818
ortholog_974 g26215 BL17050
ortholog_975 g26298 BL17305
ortholog_976 g26300 BL17304
ortholog_977 g26344 BL16090
ortholog_978 g26349 BL04381
ortholog_979 g26361 BL04396
ortholog_980 g26433 BL12672
ortholog_981 g26495 BL25453
ortholog_982 g26498 BL17319
ortholog_983 g26500 BL17051
ortholog_984 g26520 BL04408
ortholog_985 g26543 BL04404
ortholog_986 g26544 BL04430
ortholog_987 g26587 BL17276
ortholog_988 g26625 BL09908
ortholog_989 g26629 BL17210
ortholog_990 g26646 BL04225
ortholog_991 g26683 BL12703
ortholog_992 g26711 BL20590
ortholog_993 g26723 BL17238
ortholog_994 g26864 BL17201
ortholog_995 g26904 BL17218
ortholog_996 g26906 BL17217
ortholog_997 g26914 BL12738
ortholog_998 g26951 BL17308
ortholog_999 g27063 BL10210
ortholog_1000 g27066 BL07601
ortholog_1001 g27187 BL13877
ortholog_1002 g27251 BL12087
ortholog_1003 g27279 BL04367
ortholog_1004 g27287 BL04366
ortholog_1005 g27301 BL12103
ortholog_1006 g27307 BL14941
ortholog_1007 g27330 BL25739
ortholog_1008 g27352 BL04251
ortholog_1009 g27370 BL08351
ortholog_1010 g27371 BL19576
ortholog_1011 g27374 BL01505
ortholog_1012 g27391 BL07564
ortholog_1013 g27422 BL04281
ortholog_1014 g27428 BL11845
ortholog_1015 g27430 BL17046
ortholog_1016 g27550 BL12624
ortholog_1017 g27624 BL27306
ortholog_1018 g27628 BL27305
ortholog_1019 g27663 BL12088
ortholog_1020 g27697 BL20562
ortholog_1021 g27719 BL17043
ortholog_1022 g27732 BL17063
ortholog_1023 g27740 BL02547
ortholog_1024 g27844 BL07297
ortholog_1025 g27914 BL12988
ortholog_1026 g28118 BL04237
ortholog_1027 g28145 BL18887
ortholog_1028 g28197 BL03876
ortholog_1029 g28232 BL17286
ortholog_1030 g28238 BL22002
ortholog_1031 g28266 BL25305
ortholog_1032 g28274 BL04214
ortholog_1033 g28302 BL16989
ortholog_1034 g28304 BL16990
ortholog_1035 g28311 BL12649
ortholog_1036 g28313 BL18057
ortholog_1037 g28319 BL00639
ortholog_1038 g28335 BL14224
ortholog_1039 g28378 BL24664
ortholog_1040 g28423 BL24603
ortholog_1041 g28426 BL12110
ortholog_1042 g28447 BL12109
ortholog_1043 g28465 BL00801
ortholog_1044 g28489 BL17325
ortholog_1045 g28493 BL12775
ortholog_1046 g28501 BL19675
ortholog_1047 g28526 BL07589
ortholog_1048 g28585 BL10935
ortholog_1049 g28595 BL04399
ortholog_1050 g28601 BL04279
ortholog_1051 g28603 BL17230
ortholog_1052 g28665 BL03694
ortholog_1053 g28806 BL11833
ortholog_1054 g28862 BL12695
ortholog_1055 g28904 BL12643
ortholog_1056 g28947 BL17056
ortholog_1057 g29050 BL10281
ortholog_1058 g29141 BL02361
ortholog_1059 g29155 BL17042
ortholog_1060 g29156 BL02359
ortholog_1061 g29161 BL04386
ortholog_1062 g29180 BL13809
ortholog_1063 g29195 BL12646
ortholog_1064 g29223 BL17266
ortholog_1065 g29267 BL08280
ortholog_1066 g29285 BL12250
ortholog_1067 g29320 BL17285
ortholog_1068 g29368 BL16084
ortholog_1069 g29399 BL16991
ortholog_1070 g29545 BL10208
ortholog_1071 g29556 BL10207
ortholog_1072 g29573 BL10934
ortholog_1073 g29584 BL16091
ortholog_1074 g29590 BL10522
ortholog_1075 g29616 BL04278
ortholog_1076 g29618 BL04234
ortholog_1077 g29722 BL27075
ortholog_1078 g29723 BL07801
ortholog_1079 g29756 BL04311
ortholog_1080 g29812 BL26315
ortholog_1081 g29845 BL27966
ortholog_1082 g29847 BL17334
ortholog_1083 g29848 BL03546
ortholog_1084 g29853 BL07145
ortholog_1085 g29854 BL04416
ortholog_1086 g29871 BL04267
ortholog_1087 g29992 BL17267
ortholog_1088 g29997 BL04248
ortholog_1089 g30001 BL04249
ortholog_1090 g30012 BL16055
ortholog_1091 g30044 BL17287
ortholog_1092 g30069 BL27566
ortholog_1093 g30071 BL00409
ortholog_1094 g30073 BL17070
ortholog_1095 g30104 BL04233
ortholog_1096 g30111 BL23142
ortholog_1097 g30132 BL12729
ortholog_1098 g30175 BL15467
ortholog_1099 g30190 BL12742
ortholog_1100 g30270 BL02351
ortholog_1101 g30276 BL03221
ortholog_1102 g30277 BL04625
ortholog_1103 g30325 BL10168
ortholog_1104 g30378 BL04274
ortholog_1105 g30393 BL04275
ortholog_1106 g30430 BL23069
ortholog_1107 g30439 BL08292
ortholog_1108 g30476 BL14446
ortholog_1109 g30483 BL12086
ortholog_1110 g30493 BL04286
ortholog_1111 g30562 BL21933
ortholog_1112 g30563 BL17315
ortholog_1113 g30568 BL05773
ortholog_1114 g30574 BL16270
ortholog_1115 g30578 BL17073
ortholog_1116 g30581 BL04394
ortholog_1117 g30585 BL12243
ortholog_1118 g30611 BL12244
ortholog_1119 g30615 BL12245
ortholog_1120 g30629 BL06755
ortholog_1121 g30633 BL22841
ortholog_1122 g30636 BL08306
ortholog_1123 g30727 BL18587
ortholog_1124 g30757 BL01653
ortholog_1125 g30762 BL10926
ortholog_1126 g30778 BL17260
ortholog_1127 g30783 BL04021
ortholog_1128 g30791 BL26794
ortholog_1129 g30795 BL16092
ortholog_1130 g30820 BL17264
ortholog_1131 g30943 BL12713
ortholog_1132 g30964 BL26985
ortholog_1133 g30972 BL27480
ortholog_1134 g30987 BL26788
ortholog_1135 g31093 BL17209
ortholog_1136 g31098 BL12747
ortholog_1137 g31114 BL08155
ortholog_1138 g31176 BL02353
ortholog_1139 g31199 BL19142
ortholog_1140 g31201 BL21587
ortholog_1141 g31213 BL03784
ortholog_1142 g31257 BL21022
ortholog_1143 g31261 BL15828
ortholog_1144 g31290 BL27733
ortholog_1145 g31296 BL12630
ortholog_1146 g31361 BL11027
ortholog_1147 g31424 BL04385
ortholog_1148 g31440 BL12722
ortholog_1149 g31451 BL20684
ortholog_1150 g31458 BL12629
ortholog_1151 g31465 BL17080
ortholog_1152 g31466 BL23085
ortholog_1153 g31473 BL12739
ortholog_1154 g31475 BL12732
ortholog_1155 g31501 BL12104
ortholog_1156 g31512 BL04289
ortholog_1157 g31516 BL12740
ortholog_1158 g31520 BL12756
ortholog_1159 g31534 BL12645
ortholog_1160 g31535 BL12644
ortholog_1161 g31545 BL08303
ortholog_1162 g31552 BL04390
ortholog_1163 g31582 BL17219
ortholog_1164 g31585 BL17322
ortholog_1165 g31718 BL25430
ortholog_1166 g31742 BL02348
ortholog_1167 g31744 BL02347
ortholog_1168 g31754 BL12097
ortholog_1169 g31774 BL12715
ortholog_1170 g31810 BL00774
ortholog_1171 g31851 BL10925
ortholog_1172 g31867 BL17248
ortholog_1173 g31874 BL12817
ortholog_1174 g31877 BL16082
ortholog_1175 g31882 BL12751
ortholog_1176 g31887 BL03362
ortholog_1177 g31896 BL04340
ortholog_1178 g31958 BL04283
ortholog_1179 g32023 BL17323
ortholog_1180 g32034 BL23073
ortholog_1181 g32041 BL26190
ortholog_1182 g32067 BL17324
ortholog_1183 g32091 BL17298
ortholog_1184 g32156 BL16057
ortholog_1185 g32188 BL17208
ortholog_1186 g32204 BL18293
ortholog_1187 g32205 BL10059
ortholog_1188 g32236 BL17053
ortholog_1189 g32256 BL23086
ortholog_1190 g32284 BL17282
ortholog_1191 g32291 BL17284
ortholog_1192 g32293 BL12248
ortholog_1193 g32312 BL04247
ortholog_1194 g32382 BL25643
ortholog_1195 g32422 BL04393
ortholog_1196 g32640 BL17271
ortholog_1197 g32642 BL17274
ortholog_1198 g32697 BL04308
ortholog_1199 g32699 BL12692
ortholog_1200 g32729 BL17045
ortholog_1201 g32733 BL02362
ortholog_1202 g32750 BL03745
ortholog_1203 g32840 BL04392
ortholog_1204 g32865 BL18852
ortholog_1205 g32897 BL17911
ortholog_1206 g32924 BL22376
ortholog_1207 g32935 BL22374
ortholog_1208 g32952 BL05714
ortholog_1209 g32959 BL05713
ortholog_1210 g32969 BL24555
ortholog_1211 g32977 BL17326
ortholog_1212 g32993 BL04384
ortholog_1213 g32994 BL10175
ortholog_1214 g33025 BL20925
ortholog_1215 g33076 BL12773
ortholog_1216 g33128 BL17193
ortholog_1217 g33141 BL04411
ortholog_1218 g33159 BL17330
ortholog_1219 g33216 BL17423
ortholog_1220 g33220 BL05244
ortholog_1221 g33223 BL23031
ortholog_1222 g33277 BL27567
ortholog_1223 g33327 BL17300
ortholog_1224 g33332 BL08058
ortholog_1225 g33334 BL25464
ortholog_1226 g33336 BL22488
ortholog_1227 g33358 BL14033
ortholog_1228 g33379 BL08299
ortholog_1229 g33427 BL25876
ortholog_1230 g33440 BL10516
ortholog_1231 g33504 BL10923
ortholog_1232 g33525 BL10206
ortholog_1233 g33583 BL10205
ortholog_1234 g33708 BL27825
ortholog_1235 g33761 BL07605
ortholog_1236 g33795 BL16189
ortholog_1237 g33799 BL12391
ortholog_1238 g33830 BL04368
ortholog_1239 g33832 BL04369
ortholog_1240 g33835 BL04373
ortholog_1241 g34012 BL17233
ortholog_1242 g34060 BL22686
ortholog_1243 g34094 BL21067
ortholog_1244 g34497 BL25358
ortholog_1245 g34634 BL09125
ortholog_1246 g34736 BL03602
ortholog_1247 g34811 BL07483
ortholog_1248 g34901 BL10056
ortholog_1249 g34953 BL17750
ortholog_1250 g35446 BL27193
ortholog_1251 g35567 BL23588
ortholog_1252 g35661 BL18628
ortholog_1253 g36368 BL21443
ortholog_1254 g37351 BL09589
ortholog_1255 g37378 BL15765
ortholog_1256 g37470 BL07534
ortholog_1257 g37543 BL15496
ortholog_1258 g37554 BL15667
ortholog_1259 g38113 BL20156
ortholog_1260 g38186 BL01952
ortholog_1261 g38262 BL15673
ortholog_1262 g38265 BL21140
ortholog_1263 g38286 BL20174
ortholog_1264 g38322 BL20136
ortholog_1265 g38389 BL16831
ortholog_1266 g38398 BL20176
ortholog_1267 g38440 BL26311
ortholog_1268 g38577 BL20467
ortholog_1269 g38615 BL15785
ortholog_1270 g38652 BL15745
ortholog_1271 g38673 BL15679
ortholog_1272 g38682 BL16727
ortholog_1273 g38691 BL26855
ortholog_1274 g38845 BL09384
ortholog_1275 g38952 BL20153
ortholog_1276 g38969 BL16749
ortholog_1277 g39018 BL00207
ortholog_1278 g39019 BL10173
ortholog_1279 g39042 BL04686
ortholog_1280 g39220 BL25902
ortholog_1281 g39275 BL04232
ortholog_1282 g39297 BL15531
ortholog_1283 g39315 BL15796
ortholog_1284 g39351 BL15642
ortholog_1285 g39404 BL15468
ortholog_1286 g39414 BL15592
ortholog_1287 g39416 BL02537
ortholog_1288 g39441 BL15643
ortholog_1289 g39444 BL15471
ortholog_1290 g39512 BL15493
ortholog_1291 g39527 BL27304
ortholog_1292 g39554 BL15660
ortholog_1293 g39558 BL15662
ortholog_1294 g39560 BL17000
ortholog_1295 g39573 BL27816
ortholog_1296 g39595 BL15579
ortholog_1297 g39702 BL15469
ortholog_1298 g39707 BL16849
ortholog_1299 g39714 BL20158
ortholog_1300 g39716 BL15806
ortholog_1301 g39858 BL22651
ortholog_1302 g39884 BL16832
ortholog_1303 g39938 BL15690
ortholog_1304 g40330 BL15721
ortholog_1305 g40344 BL13279
ortholog_1306 g40349 BL15706
ortholog_1307 g40352 BL07377
ortholog_1308 g40378 BL26871
ortholog_1309 g40382 BL01387
ortholog_1310 g40391 BL15665
ortholog_1311 g40454 BL15732
ortholog_1312 g40457 BL15473
ortholog_1313 g40491 BL15804
ortholog_1314 g40668 BL15805
ortholog_1315 g40674 BL15505
ortholog_1316 g40686 BL09805
ortholog_1317 g40687 BL14813
ortholog_1318 g40741 BL16827
ortholog_1319 g40780 BL05591
ortholog_1320 g40795 BL27217
ortholog_1321 g40801 BL04969
ortholog_1322 g40852 BL09073
ortholog_1323 g40861 BL16747
ortholog_1324 g40873 BL04911
ortholog_1325 g41106 BL18411
ortholog_1326 g41158 BL15692
ortholog_1327 g41179 BL07729
ortholog_1328 g41197 BL15628
ortholog_1329 g41243 BL05727
ortholog_1330 g41310 BL25730
ortholog_1331 g41331 BL25729
ortholog_1332 g41410 BL15764
ortholog_1333 g41442 BL20150
ortholog_1334 g41451 BL20157
ortholog_1335 g41550 BL06814
ortholog_1336 g41565 BL15678
ortholog_1337 g41656 BL17685
ortholog_1338 g41659 BL02968
ortholog_1339 g41769 BL20172
ortholog_1340 g41921 BL15522
ortholog_1341 g41935 BL15525
ortholog_1342 g41951 BL03093
ortholog_1343 g41957 BL05618
ortholog_1344 g42000 BL13950
ortholog_1345 g42141 BL15788
ortholog_1346 g42243 BL16798
ortholog_1347 g42247 BL16795
ortholog_1348 g42269 BL08453
ortholog_1349 g42319 BL22250
ortholog_1350 g42333 BL04014
ortholog_1351 g42460 BL12382
ortholog_1352 g42544 BL03491
ortholog_1353 g42696 BL15727
ortholog_1354 g42727 BL15609
ortholog_1355 g42785 BL13288
ortholog_1356 g42796 BL13284
ortholog_1357 g42829 BL13299
ortholog_1358 g42882 BL26363
ortholog_1359 g42883 BL16712
ortholog_1360 g42886 BL15768
ortholog_1361 g43007 BL15670
ortholog_1362 g43237 BL15687
ortholog_1363 g43245 BL15803
ortholog_1364 g43272 BL16735
ortholog_1365 g43286 BL15640
ortholog_1366 g43375 BL06068
ortholog_1367 g43394 BL10819
ortholog_1368 g43395 BL01597
ortholog_1369 g43411 BL15543
ortholog_1370 g43431 BL16743
ortholog_1371 g43437 BL16742
ortholog_1372 g43502 BL22932
ortholog_1373 g43634 BL16903
ortholog_1374 g43740 BL20898
ortholog_1375 g43742 BL26257
ortholog_1376 g43871 BL19563
ortholog_1377 g43897 BL15771
ortholog_1378 g43906 BL15772
ortholog_1379 g43913 BL10498
ortholog_1380 g43933 BL15559
ortholog_1381 g43951 BL24846
ortholog_1382 g44016 BL15555
ortholog_1383 g44037 BL15554
ortholog_1384 g44058 BL16802
ortholog_1385 g44082 BL09411
ortholog_1386 g44087 BL18798
ortholog_1387 g44194 BL05503
ortholog_1388 g44264 BL15540
ortholog_1389 g44317 BL15752
ortholog_1390 g44324 BL16740
ortholog_1391 g44339 BL26619
ortholog_1392 g44372 BL20116
ortholog_1393 g44435 BL21507
ortholog_1394 g44464 BL25293
ortholog_1395 g44546 BL15777
ortholog_1396 g44564 BL15507
ortholog_1397 g44577 BL04120
ortholog_1398 g44595 BL15591
ortholog_1399 g44661 BL15623
ortholog_1400 g44664 BL05384
ortholog_1401 g44666 BL23047
ortholog_1402 g44672 BL05073
ortholog_1403 g44926 BL07265
ortholog_1404 g44998 BL15601
ortholog_1405 g45080 BL25145
ortholog_1406 g45152 BL03304
ortholog_1407 g45267 BL15514
ortholog_1408 g45311 BL03336
ortholog_1409 g45328 BL15625
ortholog_1410 g45340 BL14018
ortholog_1411 g45349 BL13419
ortholog_1412 g45464 BL15537
ortholog_1413 g45467 BL15536
ortholog_1414 g45483 BL11611
ortholog_1415 g45504 BL15566
ortholog_1416 g45545 BL20117
ortholog_1417 g45556 BL02120
ortholog_1418 g45564 BL15754
ortholog_1419 g45575 BL13316
ortholog_1420 g45577 BL07062
ortholog_1421 g45604 BL22377
ortholog_1422 g45611 BL16353
ortholog_1423 g45730 BL13664
ortholog_1424 g45773 BL27724
ortholog_1425 g45817 BL18410
ortholog_1426 g45825 BL20141
ortholog_1427 g46267 BL07987
ortholog_1428 g46348 BL13903
ortholog_1429 g46357 BL24734
ortholog_1430 g46416 BL13418
ortholog_1431 g46433 BL12830
ortholog_1432 g46478 BL25047
ortholog_1433 g46548 BL16678
ortholog_1434 g46552 BL02489
ortholog_1435 g46571 BL05469
ortholog_1436 g46790 BL01928
ortholog_1437 g47054 BL05971
ortholog_1438 g47060 BL01464
ortholog_1439 g47120 BL20778
ortholog_1440 g47257 BL09211
ortholog_1441 g47529 BL25653
ortholog_1442 g47588 BL27657
ortholog_1443 g47713 BL14059
ortholog_1444 g47732 BL01077
ortholog_1445 g47807 BL01953
ortholog_1446 g47945 BL10239
ortholog_1447 g48020 BL24693
ortholog_1448 g48097 BL16175
ortholog_1449 g48167 BL01962
ortholog_1450 g48210 BL00640
ortholog_1451 g48221 BL05911
ortholog_1452 g48247 BL01697
ortholog_1453 g48505 BL24301
ortholog_1454 g48515 BL20544
ortholog_1455 g48608 BL27150
ortholog_1456 g48709 BL04864
ortholog_1457 g48777 BL00151
ortholog_1458 g48852 BL15012
ortholog_1459 g48857 BL25530
ortholog_1460 g48879 BL06518
ortholog_1461 g49027 BL27728
ortholog_1462 g49105 BL15474
ortholog_1463 g49111 BL14877
ortholog_1464 g49123 BL26243
ortholog_1465 g49194 BL24057
ortholog_1466 g49195 BL12249
ortholog_1467 g49206 BL10316
ortholog_1468 g49380 BL27834
ortholog_1469 g49415 BL20817
ortholog_1470 g49436 BL06530
ortholog_1471 g49478 BL00542
ortholog_1472 g49485 BL09440
ortholog_1473 g49489 BL01683
ortholog_1474 g49659 BL08100
ortholog_1475 g49669 BL14516
ortholog_1476 g49722 BL06420
ortholog_1477 g49770 BL00100
ortholog_1478 g49803 BL22225
ortholog_1479 g49824 BL01685
ortholog_1480 g49832 BL01584
ortholog_1481 g49853 BL25357
ortholog_1482 g49938 BL14684
ortholog_1483 g50100 BL01060
ortholog_1484 g50162 BL05725
ortholog_1485 g50186 BL00688
ortholog_1486 g50199 BL17496
ortholog_1487 g50220 BL00661
ortholog_1488 g50225 BL01637
ortholog_1489 g50285 BL01278
ortholog_1490 g50293 BL27397
ortholog_1491 g50346 BL01940
ortholog_1492 g50466 BL11026
ortholog_1493 g50473 BL01102
ortholog_1494 g50483 BL18195
ortholog_1495 g50486 BL27100
ortholog_1496 g50502 BL17290
ortholog_1497 g50506 BL18676
ortholog_1498 g50558 BL05207
ortholog_1499 g50561 BL04155
ortholog_1500 g50631 BL07944
ortholog_1501 g50724 BL14692
ortholog_1502 g50737 BL27265
ortholog_1503 g50744 BL01925
ortholog_1504 g50863 BL06433
ortholog_1505 g50895 BL22053
ortholog_1506 g50901 BL15385
ortholog_1507 g50966 BL24264
ortholog_1508 g51003 BL20878
ortholog_1509 g51027 BL01831
ortholog_1510 g51178 BL01927
ortholog_1511 g51295 BL19263
ortholog_1512 g51358 BL06528
ortholog_1513 g51369 BL20818
ortholog_1514 g51490 BL06338
ortholog_1515 g51518 BL08373
ortholog_1516 g51527 BL01178
ortholog_1517 g51569 BL00837
ortholog_1518 g51613 BL25433
ortholog_1519 g51622 BL12365
ortholog_1520 g51646 BL00636
ortholog_1521 g51655 BL21112
ortholog_1522 g51737 BL01944
ortholog_1523 g51740 BL01943
ortholog_1524 g51929 BL01068
ortholog_1525 g51939 BL07260
ortholog_1526 g51942 BL17594
ortholog_1527 g51976 BL19636
ortholog_1528 g52089 BL18893
ortholog_1529 g52143 BL03204
ortholog_1530 g52173 BL08669
ortholog_1531 g52183 BL01930
ortholog_1532 g52199 BL01142
ortholog_1533 g52202 BL08381
ortholog_1534 g52220 BL14606
ortholog_1535 g52268 BL00816
ortholog_1536 g52272 BL01176
ortholog_1537 g52275 BL14597
ortholog_1538 g52326 BL21190
ortholog_1539 g52382 BL07017
ortholog_1540 g52384 BL26577
ortholog_1541 g52454 BL04598
ortholog_1542 g52507 BL23993
ortholog_1543 g52845 BL23375
ortholog_1544 g52860 BL01636
ortholog_1545 g52916 BL25401
ortholog_1546 g53034 BL15899
ortholog_1547 g53036 BL13165
ortholog_1548 g53060 BL04222
ortholog_1549 g53175 BL02367
ortholog_1550 g53209 BL01910
ortholog_1551 g53217 BL14686
ortholog_1552 g53230 BL25974
ortholog_1553 g53257 BL00988
ortholog_1554 g53276 BL05675
ortholog_1555 g53309 BL16764
ortholog_1556 g53349 BL10085
ortholog_1557 g53356 BL28192
ortholog_1558 g53362 BL01959
ortholog_1559 g53412 BL03935
ortholog_1560 g53420 BL01179
ortholog_1561 g54316 BL00825
ortholog_1562 g54338 BL17746
ortholog_1563 g54375 BL00680
ortholog_1564 g54382 BL01080
ortholog_1565 g54397 BL01945
ortholog_1566 g54437 BL06937
ortholog_1567 g54452 BL23699
ortholog_1568 g54480 BL26210
ortholog_1569 g54605 BL00790
ortholog_1570 g54731 BL17809
ortholog_1571 g54747 BL01728
ortholog_1572 g54869 BL11753
ortholog_1573 g54872 BL18675
ortholog_1574 g54968 BL01909
ortholog_1575 g54999 BL17844
ortholog_1576 g55067 BL22551
ortholog_1577 g55068 BL22550
ortholog_1578 g55100 BL00814
ortholog_1579 g55105 BL01961
ortholog_1580 g55224 BL10731
ortholog_1581 g55294 BL04380
ortholog_1582 g55299 BL08604
ortholog_1583 g55321 BL11099
ortholog_1584 g55372 BL02056
ortholog_1585 g55395 BL08076
ortholog_1586 g55420 BL18219
ortholog_1587 g55428 BL00986
ortholog_1588 g55449 BL20707
ortholog_1589 g55464 BL11988
ortholog_1590 g55514 BL17362
ortholog_1591 g55571 BL08492
ortholog_1592 g55697 BL09434
ortholog_1593 g55804 BL01069
ortholog_1594 g55812 BL01734
ortholog_1595 g55819 BL01634
ortholog_1596 g55820 BL01457
ortholog_1597 g55861 BL00717
ortholog_1598 g55867 BL01911
ortholog_1599 g55875 BL14691
ortholog_1600 g55877 BL10955
ortholog_1601 g55896 BL00934
ortholog_1602 g56005 BL01115
ortholog_1603 g56009 BL15357
ortholog_1604 g56071 BL06527
