ortholog_1 g320 BL22201
ortholog_875 g20612 BL22636
ortholog_876 g20653 BL09687
ortholog_877 g20673 BL09562
ortholog_878 g20742 BL00299
ortholog_879 g20815 BL26497
ortholog_880 g20901 BL02921
ortholog_881 g20941 BL22112
ortholog_882 g20965 BL22604
ortholog_883 g20969 BL25035
ortholog_884 g21000 BL22563
ortholog_885 g21011 BL10378
ortholog_886 g21022 BL05831
ortholog_887 g21067 BL02586
ortholog_888 g21161 BL02914
ortholog_889 g21167 BL03152
ortholog_890 g21311 BL26517
ortholog_891 g21325 BL11824
ortholog_892 g21331 BL02965
ortholog_893 g21385 BL12982
ortholog_894 g21406 BL02749
ortholog_895 g21412 BL02748
ortholog_896 g21487 BL26458
ortholog_897 g21495 BL02995
ortholog_898 g21508 BL04179
ortholog_899 g21513 BL09419
ortholog_900 g21528 BL26481
ortholog_901 g21541 BL07594
ortholog_902 g21591 BL03022
ortholog_903 g21597 BL03016
ortholog_904 g21611 BL26615
ortholog_905 g21622 BL02550
ortholog_906 g21628 BL02553
ortholog_907 g21727 BL02665
ortholog_908 g21733 BL02563
ortholog_909 g21737 BL13372
ortholog_910 g21785 BL20705
ortholog_911 g21796 BL26552
ortholog_912 g21806 BL26542
ortholog_913 g21812 BL02548
ortholog_914 g21817 BL02549
ortholog_915 g21825 BL17697
ortholog_916 g21833 BL24574
ortholog_917 g21834 BL21570
ortholog_918 g21839 BL16288
ortholog_919 g21910 BL24524
ortholog_920 g21913 BL24588
ortholog_921 g21915 BL24586
ortholog_922 g21947 BL02679
ortholog_923 g21957 BL26445
ortholog_924 g22002 BL02656
ortholog_925 g22020 BL02657
ortholog_926 g22026 BL03811
ortholog_927 g22028 BL03813
ortholog_928 g22047 BL05002
ortholog_929 g22053 BL22506
ortholog_930 g22061 BL02760
ortholog_931 g22069 BL02568
ortholog_932 g22086 BL02575
ortholog_933 g22186 BL03193
ortholog_934 g22357 BL02707
ortholog_935 g22378 BL02668
ortholog_936 g22406 BL02967
ortholog_937 g22513 BL26686
ortholog_938 g22515 BL11806
ortholog_939 g22617 BL02402
ortholog_940 g22637 BL02741
ortholog_941 g22690 BL03032
ortholog_942 g22707 BL02813
ortholog_943 g22708 BL02814
ortholog_944 g22716 BL02970
ortholog_945 g22730 BL00648
ortholog_946 g22739 BL02853
ortholog_947 g22751 BL26452
ortholog_948 g22763 BL05724
ortholog_949 g22793 BL26453
ortholog_950 g22809 BL02926
ortholog_951 g22862 BL16982
ortholog_952 g23230 BL02601
ortholog_953 g23279 BL26483
ortholog_954 g23292 BL18489
ortholog_955 g23315 BL24465
ortholog_956 g23328 BL00879
ortholog_957 g23332 BL09997
ortholog_958 g23333 BL02681
ortholog_959 g23338 BL02682
ortholog_960 g23350 BL20706
ortholog_961 g23361 BL04282
ortholog_962 g23364 BL03043
ortholog_963 g23369 BL02919
ortholog_964 g23383 BL02963
ortholog_965 g23410 BL02854
ortholog_966 g23415 BL02900
ortholog_967 g23423 BL24483
ortholog_968 g23467 BL03001
ortholog_969 g23485 BL07772
ortholog_970 g23507 BL26456
ortholog_971 g23511 BL26455
ortholog_972 g23559 BL21993
ortholog_973 g23564 BL02999
ortholog_974 g23587 BL24463
ortholog_975 g23604 BL24462
ortholog_976 g23782 BL25422
ortholog_977 g23820 BL18673
ortholog_978 g23964 BL13791
ortholog_979 g23982 BL15093
ortholog_980 g24057 BL21637
ortholog_981 g24067 BL02943
ortholog_982 g24106 BL18891
ortholog_983 g24851 BL21666
ortholog_984 g25041 BL11910
ortholog_985 g25197 BL15532
ortholog_986 g25211 BL16002
ortholog_987 g25273 BL16220
ortholog_988 g25346 BL05048
ortholog_989 g25358 BL12693
ortholog_990 g25384 BL12724
ortholog_991 g25398 BL17314
ortholog_992 g25401 BL16996
ortholog_993 g25415 BL10523
ortholog_994 g25421 BL16997
ortholog_995 g25446 BL24575
ortholog_996 g25485 BL00237
ortholog_997 g25506 BL12639
ortholog_998 g25540 BL09156
ortholog_999 g25635 BL10977
ortholog_1000 g25758 BL20665
ortholog_1001 g25759 BL12095
ortholog_1002 g25771 BL17241
ortholog_1003 g25790 BL17245
ortholog_1004 g25808 BL17029
ortholog_1005 g25827 BL23600
ortholog_1006 g25836 BL04387
ortholog_1007 g25843 BL04343
ortholog_1008 g25940 BL27150
ortholog_1009 g25986 BL26303
ortholog_1010 g25992 BL18883
ortholog_1011 g25999 BL19579
ortholog_1012 g26023 BL12770
ortholog_1013 g26059 BL02350
ortholog_1014 g26072 BL23087
ortholog_1015 g26074 BL23089
ortholog_1016 g26076 BL08265
ortholog_1017 g26080 BL00724
ortholog_1018 g26082 BL22373
ortholog_1019 g26175 BL15062
ortholog_1020 g26192 BL17628
ortholog_1021 g26197 BL20947
ortholog_1022 g26209 BL01818
ortholog_1023 g26215 BL17050
ortholog_1024 g26298 BL17305
ortholog_1025 g26300 BL17304
ortholog_1026 g26344 BL16090
ortholog_1027 g26349 BL04381
ortholog_1028 g26361 BL04396
ortholog_1029 g26433 BL12672
ortholog_1030 g26488 BL17327
ortholog_1031 g26495 BL25453
ortholog_1032 g26498 BL17319
ortholog_1033 g26500 BL17051
ortholog_1034 g26520 BL04408
ortholog_1035 g26543 BL04404
ortholog_1036 g26544 BL04430
ortholog_1037 g26587 BL17276
ortholog_1038 g26625 BL09908
ortholog_1039 g26629 BL17210
ortholog_1040 g26646 BL04225
ortholog_1041 g26683 BL12703
ortholog_1042 g26696 BL15489
ortholog_1043 g26723 BL17238
ortholog_1044 g26864 BL17201
ortholog_1045 g26904 BL17218
ortholog_1046 g26906 BL17217
ortholog_1047 g26914 BL12738
ortholog_1048 g26951 BL17308
ortholog_1049 g27063 BL10210
ortholog_1050 g27066 BL07601
ortholog_1051 g27120 BL12321
ortholog_1052 g27187 BL13877
ortholog_1053 g27251 BL12087
ortholog_1054 g27279 BL04367
ortholog_1055 g27287 BL04366
ortholog_1056 g27307 BL14941
ortholog_1057 g27330 BL25739
ortholog_1058 g27352 BL04251
ortholog_1059 g27370 BL20590
ortholog_1060 g27373 BL19576
ortholog_1061 g27374 BL01505
ortholog_1062 g27389 BL14647
ortholog_1063 g27393 BL07564
ortholog_1064 g27428 BL11845
ortholog_1065 g27430 BL17046
ortholog_1066 g27515 BL12729
ortholog_1067 g27550 BL12623
ortholog_1068 g27624 BL27306
ortholog_1069 g27628 BL18980
ortholog_1070 g27663 BL12088
ortholog_1071 g27697 BL20562
ortholog_1072 g27719 BL17043
ortholog_1073 g27732 BL17063
ortholog_1074 g27740 BL02547
ortholog_1075 g27782 BL05221
ortholog_1076 g27908 BL12748
ortholog_1077 g27914 BL12988
ortholog_1078 g28118 BL04237
ortholog_1079 g28145 BL18887
ortholog_1080 g28197 BL03876
ortholog_1081 g28229 BL05407
ortholog_1082 g28232 BL17286
ortholog_1083 g28238 BL22002
ortholog_1084 g28251 BL26800
ortholog_1085 g28255 BL02346
ortholog_1086 g28258 BL26916
ortholog_1087 g28266 BL25305
ortholog_1088 g28274 BL04214
ortholog_1089 g28291 BL04446
ortholog_1090 g28302 BL16989
ortholog_1091 g28304 BL16990
ortholog_1092 g28311 BL12649
ortholog_1093 g28313 BL18057
ortholog_1094 g28319 BL00639
ortholog_1095 g28345 BL14224
ortholog_1096 g28378 BL24664
ortholog_1097 g28420 BL24603
ortholog_1098 g28426 BL12110
ortholog_1099 g28447 BL12109
ortholog_1100 g28465 BL00801
ortholog_1101 g28489 BL17325
ortholog_1102 g28493 BL12775
ortholog_1103 g28526 BL07589
ortholog_1104 g28585 BL10935
ortholog_1105 g28595 BL04399
ortholog_1106 g28601 BL04279
ortholog_1107 g28603 BL17230
ortholog_1108 g28665 BL03694
ortholog_1109 g28787 BL03367
ortholog_1110 g28806 BL11833
ortholog_1111 g28862 BL12695
ortholog_1112 g28902 BL12643
ortholog_1113 g28947 BL17056
ortholog_1114 g29049 BL09269
ortholog_1115 g29050 BL10281
ortholog_1116 g29141 BL02361
ortholog_1117 g29155 BL17042
ortholog_1118 g29156 BL02359
ortholog_1119 g29161 BL04386
ortholog_1120 g29195 BL12646
ortholog_1121 g29223 BL17266
ortholog_1122 g29232 BL06985
ortholog_1123 g29285 BL12250
ortholog_1124 g29320 BL17285
ortholog_1125 g29368 BL16084
ortholog_1126 g29399 BL16991
ortholog_1127 g29421 BL09413
ortholog_1128 g29545 BL10208
ortholog_1129 g29556 BL10207
ortholog_1130 g29573 BL10934
ortholog_1131 g29590 BL10522
ortholog_1132 g29616 BL04278
ortholog_1133 g29618 BL04234
ortholog_1134 g29683 BL04329
ortholog_1135 g29723 BL07801
ortholog_1136 g29812 BL26315
ortholog_1137 g29854 BL04416
ortholog_1138 g29871 BL04267
ortholog_1139 g29992 BL17267
ortholog_1140 g29997 BL04248
ortholog_1141 g30001 BL04249
ortholog_1142 g30012 BL16055
ortholog_1143 g30045 BL17287
ortholog_1144 g30071 BL00409
ortholog_1145 g30073 BL17070
ortholog_1146 g30104 BL04233
ortholog_1147 g30175 BL15467
ortholog_1148 g30190 BL12742
ortholog_1149 g30270 BL02351
ortholog_1150 g30273 BL04625
ortholog_1151 g30276 BL03221
ortholog_1152 g30325 BL10168
ortholog_1153 g30337 BL13319
ortholog_1154 g30378 BL04274
ortholog_1155 g30393 BL04275
ortholog_1156 g30401 BL04272
ortholog_1157 g30430 BL23069
ortholog_1158 g30439 BL08292
ortholog_1159 g30476 BL14446
ortholog_1160 g30483 BL12086
ortholog_1161 g30493 BL04286
ortholog_1162 g30562 BL21933
ortholog_1163 g30563 BL17315
ortholog_1164 g30568 BL05773
ortholog_1165 g30574 BL16270
ortholog_1166 g30578 BL17073
ortholog_1167 g30585 BL12243
ortholog_1168 g30611 BL12244
ortholog_1169 g30615 BL12245
ortholog_1170 g30629 BL06755
ortholog_1171 g30633 BL22841
ortholog_1172 g30636 BL08306
ortholog_1173 g30757 BL01653
ortholog_1174 g30762 BL10926
ortholog_1175 g30778 BL17260
ortholog_1176 g30783 BL16292
ortholog_1177 g30791 BL26794
ortholog_1178 g30795 BL16092
ortholog_1179 g30815 BL27996
ortholog_1180 g30820 BL17264
ortholog_1181 g30943 BL12713
ortholog_1182 g30964 BL26985
ortholog_1183 g30972 BL26063
ortholog_1184 g30987 BL26788
ortholog_1185 g31076 BL03960
ortholog_1186 g31093 BL17209
ortholog_1187 g31114 BL08155
ortholog_1188 g31176 BL02353
ortholog_1189 g31199 BL19142
ortholog_1190 g31201 BL21587
ortholog_1191 g31257 BL21022
ortholog_1192 g31261 BL15828
ortholog_1193 g31290 BL27733
ortholog_1194 g31296 BL12630
ortholog_1195 g31317 BL01807
ortholog_1196 g31360 BL16200
ortholog_1197 g31361 BL11027
ortholog_1198 g31424 BL04385
ortholog_1199 g31438 BL12723
ortholog_1200 g31440 BL12722
ortholog_1201 g31451 BL20684
ortholog_1202 g31458 BL12629
ortholog_1203 g31466 BL23085
ortholog_1204 g31473 BL12739
ortholog_1205 g31475 BL12732
ortholog_1206 g31501 BL12104
ortholog_1207 g31512 BL04289
ortholog_1208 g31516 BL12740
ortholog_1209 g31520 BL12756
ortholog_1210 g31534 BL12645
ortholog_1211 g31535 BL12644
ortholog_1212 g31545 BL08303
ortholog_1213 g31552 BL04390
ortholog_1214 g31582 BL17219
ortholog_1215 g31585 BL17322
ortholog_1216 g31718 BL25430
ortholog_1217 g31742 BL02348
ortholog_1218 g31744 BL02347
ortholog_1219 g31754 BL12097
ortholog_1220 g31766 BL16887
ortholog_1221 g31774 BL12715
ortholog_1222 g31810 BL00774
ortholog_1223 g31851 BL10925
ortholog_1224 g31867 BL17248
ortholog_1225 g31873 BL12817
ortholog_1226 g31877 BL16082
ortholog_1227 g31882 BL12751
ortholog_1228 g31887 BL03362
ortholog_1229 g31896 BL04340
ortholog_1230 g31932 BL11329
ortholog_1231 g31967 BL04283
ortholog_1232 g31996 BL17212
ortholog_1233 g32023 BL17323
ortholog_1234 g32034 BL23073
ortholog_1235 g32041 BL26190
ortholog_1236 g32070 BL17324
ortholog_1237 g32156 BL16057
ortholog_1238 g32188 BL17208
ortholog_1239 g32202 BL04432
ortholog_1240 g32204 BL18293
ortholog_1241 g32205 BL10059
ortholog_1242 g32236 BL17053
ortholog_1243 g32256 BL23086
ortholog_1244 g32284 BL17282
ortholog_1245 g32291 BL17284
ortholog_1246 g32293 BL12248
ortholog_1247 g32312 BL04247
ortholog_1248 g32392 BL17064
ortholog_1249 g32422 BL04393
ortholog_1250 g32529 BL12089
ortholog_1251 g32640 BL17271
ortholog_1252 g32697 BL04308
ortholog_1253 g32699 BL12692
ortholog_1254 g32729 BL17045
ortholog_1255 g32733 BL02362
ortholog_1256 g32750 BL26410
ortholog_1257 g32839 BL12654
ortholog_1258 g32840 BL04392
ortholog_1259 g32865 BL18852
ortholog_1260 g32897 BL17911
ortholog_1261 g32924 BL22376
ortholog_1262 g32935 BL22374
ortholog_1263 g32938 BL26191
ortholog_1264 g32940 BL15078
ortholog_1265 g32952 BL05714
ortholog_1266 g32954 BL05713
ortholog_1267 g32969 BL24555
ortholog_1268 g32980 BL17326
ortholog_1269 g32993 BL04384
ortholog_1270 g32994 BL10175
ortholog_1271 g33023 BL21048
ortholog_1272 g33025 BL20925
ortholog_1273 g33076 BL12773
ortholog_1274 g33128 BL17193
ortholog_1275 g33141 BL04411
ortholog_1276 g33159 BL17330
ortholog_1277 g33175 BL08647
ortholog_1278 g33223 BL23031
ortholog_1279 g33277 BL27567
ortholog_1280 g33327 BL17300
ortholog_1281 g33334 BL25464
ortholog_1282 g33336 BL22488
ortholog_1283 g33358 BL14033
ortholog_1284 g33379 BL08299
ortholog_1285 g33427 BL25876
ortholog_1286 g33440 BL10516
ortholog_1287 g33525 BL10206
ortholog_1288 g33583 BL10205
ortholog_1289 g33722 BL13674
ortholog_1290 g33761 BL07605
ortholog_1291 g33799 BL16192
ortholog_1292 g33830 BL04368
ortholog_1293 g33832 BL04369
ortholog_1294 g33835 BL04373
ortholog_1295 g34012 BL17233
ortholog_1296 g34013 BL17232
ortholog_1297 g34433 BL21525
ortholog_1298 g34497 BL25358
ortholog_1299 g34634 BL09125
ortholog_1300 g34635 BL20756
ortholog_1301 g34736 BL03602
ortholog_1302 g34841 BL17007
ortholog_1303 g34885 BL05258
ortholog_1304 g34901 BL10056
ortholog_1305 g34953 BL17750
ortholog_1306 g35448 BL17577
ortholog_1307 g35639 BL18979
ortholog_1308 g36731 BL04926
ortholog_1309 g37112 BL12291
ortholog_1310 g37199 BL11520
ortholog_1311 g37378 BL14021
ortholog_1312 g37470 BL07534
ortholog_1313 g37521 BL15546
ortholog_1314 g37554 BL15667
ortholog_1315 g38113 BL20156
ortholog_1316 g38218 BL24482
ortholog_1317 g38226 BL16829
ortholog_1318 g38262 BL15673
ortholog_1319 g38265 BL21140
ortholog_1320 g38276 BL22888
ortholog_1321 g38286 BL20174
ortholog_1322 g38322 BL20136
ortholog_1323 g38389 BL16831
ortholog_1324 g38398 BL20176
ortholog_1325 g38440 BL26311
ortholog_1326 g38500 BL07149
ortholog_1327 g38577 BL20467
ortholog_1328 g38615 BL15785
ortholog_1329 g38652 BL15745
ortholog_1330 g38673 BL15679
ortholog_1331 g38682 BL16727
ortholog_1332 g38814 BL09542
ortholog_1333 g38845 BL09384
ortholog_1334 g38952 BL20153
ortholog_1335 g38969 BL16749
ortholog_1336 g39018 BL00207
ortholog_1337 g39019 BL10173
ortholog_1338 g39040 BL15582
ortholog_1339 g39078 BL02003
ortholog_1340 g39220 BL25902
ortholog_1341 g39275 BL04232
ortholog_1342 g39297 BL15531
ortholog_1343 g39315 BL15796
ortholog_1344 g39351 BL15642
ortholog_1345 g39404 BL15468
ortholog_1346 g39414 BL15592
ortholog_1347 g39416 BL02537
ortholog_1348 g39441 BL15643
ortholog_1349 g39444 BL15471
ortholog_1350 g39512 BL15493
ortholog_1351 g39527 BL27304
ortholog_1352 g39554 BL15660
ortholog_1353 g39558 BL15662
ortholog_1354 g39560 BL17000
ortholog_1355 g39573 BL27816
ortholog_1356 g39595 BL15579
ortholog_1357 g39628 BL02803
ortholog_1358 g39702 BL15469
ortholog_1359 g39707 BL16849
ortholog_1360 g39714 BL20158
ortholog_1361 g39716 BL15806
ortholog_1362 g39770 BL20188
ortholog_1363 g39858 BL22651
ortholog_1364 g39884 BL16832
ortholog_1365 g39938 BL15690
ortholog_1366 g40163 BL24668
ortholog_1367 g40165 BL27235
ortholog_1368 g40330 BL15721
ortholog_1369 g40344 BL13279
ortholog_1370 g40349 BL15706
ortholog_1371 g40352 BL07377
ortholog_1372 g40378 BL26871
ortholog_1373 g40382 BL01387
ortholog_1374 g40391 BL15665
ortholog_1375 g40457 BL15473
ortholog_1376 g40491 BL15804
ortholog_1377 g40497 BL01406
ortholog_1378 g40527 BL13571
ortholog_1379 g40611 BL16827
ortholog_1380 g40668 BL15805
ortholog_1381 g40674 BL15505
ortholog_1382 g40687 BL14813
ortholog_1383 g40801 BL04969
ortholog_1384 g40852 BL09073
ortholog_1385 g40861 BL16747
ortholog_1386 g40873 BL04911
ortholog_1387 g40994 BL22900
ortholog_1388 g41074 BL24858
ortholog_1389 g41106 BL18411
ortholog_1390 g41197 BL15628
ortholog_1391 g41410 BL15764
ortholog_1392 g41419 BL15765
ortholog_1393 g41442 BL20150
ortholog_1394 g41451 BL20157
ortholog_1395 g41544 BL16851
ortholog_1396 g41565 BL15678
ortholog_1397 g41659 BL02968
ortholog_1398 g41769 BL20172
ortholog_1399 g41921 BL15522
ortholog_1400 g41935 BL15525
ortholog_1401 g41951 BL03093
ortholog_1402 g41958 BL21027
ortholog_1403 g42138 BL15788
ortholog_1404 g42243 BL16798
ortholog_1405 g42247 BL16795
ortholog_1406 g42269 BL08453
ortholog_1407 g42319 BL22250
ortholog_1408 g42321 BL00173
ortholog_1409 g42333 BL04014
ortholog_1410 g42409 BL18075
ortholog_1411 g42460 BL27217
ortholog_1412 g42544 BL03491
ortholog_1413 g42696 BL15727
ortholog_1414 g42716 BL27992
ortholog_1415 g42727 BL15609
ortholog_1416 g42785 BL13288
ortholog_1417 g42796 BL13284
ortholog_1418 g42824 BL18409
ortholog_1419 g42829 BL13299
ortholog_1420 g42863 BL15455
ortholog_1421 g42882 BL26363
ortholog_1422 g42883 BL16712
ortholog_1423 g42886 BL15768
ortholog_1424 g43007 BL15670
ortholog_1425 g43237 BL15687
ortholog_1426 g43245 BL15803
ortholog_1427 g43272 BL16735
ortholog_1428 g43286 BL15640
ortholog_1429 g43375 BL06068
ortholog_1430 g43394 BL10819
ortholog_1431 g43395 BL01597
ortholog_1432 g43411 BL15543
ortholog_1433 g43431 BL16743
ortholog_1434 g43502 BL22932
ortholog_1435 g43634 BL16903
ortholog_1436 g43740 BL21391
ortholog_1437 g43871 BL19563
ortholog_1438 g43897 BL15771
ortholog_1439 g43906 BL15772
ortholog_1440 g43913 BL10498
ortholog_1441 g43933 BL15559
ortholog_1442 g44016 BL15555
ortholog_1443 g44037 BL15554
ortholog_1444 g44058 BL16802
ortholog_1445 g44149 BL16418
ortholog_1446 g44264 BL15540
ortholog_1447 g44317 BL15752
ortholog_1448 g44324 BL16740
ortholog_1449 g44339 BL26619
ortholog_1450 g44372 BL20116
ortholog_1451 g44430 BL24347
ortholog_1452 g44435 BL21507
ortholog_1453 g44464 BL25293
ortholog_1454 g44546 BL15777
ortholog_1455 g44549 BL20135
ortholog_1456 g44564 BL15507
ortholog_1457 g44595 BL15591
ortholog_1458 g44632 BL07159
ortholog_1459 g44661 BL15623
ortholog_1460 g44664 BL05384
ortholog_1461 g44905 BL23911
ortholog_1462 g44926 BL07265
ortholog_1463 g45080 BL25145
ortholog_1464 g45152 BL03304
ortholog_1465 g45178 BL13643
ortholog_1466 g45267 BL15514
ortholog_1467 g45328 BL15625
ortholog_1468 g45340 BL14018
ortholog_1469 g45349 BL13419
ortholog_1470 g45464 BL15537
ortholog_1471 g45467 BL15536
ortholog_1472 g45483 BL11611
ortholog_1473 g45504 BL15566
ortholog_1474 g45545 BL20117
ortholog_1475 g45556 BL02120
ortholog_1476 g45564 BL15754
ortholog_1477 g45575 BL13316
ortholog_1478 g45577 BL07062
ortholog_1479 g45731 BL13664
ortholog_1480 g45773 BL27724
ortholog_1481 g45822 BL18410
ortholog_1482 g45825 BL20141
ortholog_1483 g45936 BL11253
ortholog_1484 g46267 BL07987
ortholog_1485 g46348 BL13903
ortholog_1486 g46416 BL13418
ortholog_1487 g46433 BL12830
ortholog_1488 g46478 BL25047
ortholog_1489 g46548 BL16678
ortholog_1490 g46552 BL05897
ortholog_1491 g46571 BL05469
ortholog_1492 g46685 BL06704
ortholog_1493 g46790 BL01928
ortholog_1494 g47048 BL16665
ortholog_1495 g47054 BL05971
ortholog_1496 g47060 BL01464
ortholog_1497 g47120 BL20778
ortholog_1498 g47257 BL09211
ortholog_1499 g47588 BL27657
ortholog_1500 g47713 BL14059
ortholog_1501 g47732 BL01077
ortholog_1502 g47807 BL01953
ortholog_1503 g47908 BL27075
ortholog_1504 g47945 BL10239
ortholog_1505 g47967 BL14795
ortholog_1506 g48012 BL18587
ortholog_1507 g48097 BL16175
ortholog_1508 g48167 BL01962
ortholog_1509 g48210 BL00640
ortholog_1510 g48245 BL01697
ortholog_1511 g48414 BL23376
ortholog_1512 g48464 BL26234
ortholog_1513 g48505 BL24301
ortholog_1514 g48515 BL20544
ortholog_1515 g48700 BL00952
ortholog_1516 g48709 BL04864
ortholog_1517 g48743 BL16857
ortholog_1518 g48852 BL15012
ortholog_1519 g48857 BL25530
ortholog_1520 g49027 BL27728
ortholog_1521 g49105 BL15474
ortholog_1522 g49111 BL14877
ortholog_1523 g49122 BL27759
ortholog_1524 g49123 BL26243
ortholog_1525 g49143 BL24125
ortholog_1526 g49194 BL24057
ortholog_1527 g49195 BL12249
ortholog_1528 g49206 BL10316
ortholog_1529 g49380 BL27834
ortholog_1530 g49436 BL06530
ortholog_1531 g49478 BL00542
ortholog_1532 g49485 BL09440
ortholog_1533 g49489 BL01683
ortholog_1534 g49494 BL20345
ortholog_1535 g49566 BL20219
ortholog_1536 g49602 BL18014
ortholog_1537 g49659 BL08100
ortholog_1538 g49669 BL14516
ortholog_1539 g49722 BL06420
ortholog_1540 g49770 BL09216
ortholog_1541 g49824 BL01685
ortholog_1542 g49832 BL01584
ortholog_1543 g49853 BL25357
ortholog_1544 g49874 BL07591
ortholog_1545 g49902 BL12531
ortholog_1546 g49927 BL20580
ortholog_1547 g49938 BL14684
ortholog_1548 g50107 BL20740
ortholog_1549 g50162 BL05725
ortholog_1550 g50186 BL00688
ortholog_1551 g50220 BL00661
ortholog_1552 g50225 BL01637
ortholog_1553 g50285 BL01278
ortholog_1554 g50291 BL24525
ortholog_1555 g50293 BL27397
ortholog_1556 g50346 BL01940
ortholog_1557 g50369 BL23847
ortholog_1558 g50423 BL23053
ortholog_1559 g50466 BL11026
ortholog_1560 g50473 BL01102
ortholog_1561 g50483 BL18195
ortholog_1562 g50486 BL27100
ortholog_1563 g50505 BL17290
ortholog_1564 g50506 BL18676
ortholog_1565 g50558 BL05207
ortholog_1566 g50561 BL04155
ortholog_1567 g50631 BL07944
ortholog_1568 g50724 BL14692
ortholog_1569 g50744 BL01925
ortholog_1570 g50895 BL22053
ortholog_1571 g50901 BL15385
ortholog_1572 g50966 BL24264
ortholog_1573 g51003 BL20878
ortholog_1574 g51016 BL02468
ortholog_1575 g51026 BL22190
ortholog_1576 g51027 BL01831
ortholog_1577 g51036 BL04137
ortholog_1578 g51092 BL06654
ortholog_1579 g51178 BL01927
ortholog_1580 g51295 BL19263
ortholog_1581 g51358 BL06528
ortholog_1582 g51490 BL06338
ortholog_1583 g51527 BL01178
ortholog_1584 g51569 BL00837
ortholog_1585 g51613 BL25433
ortholog_1586 g51622 BL12365
ortholog_1587 g51646 BL00636
ortholog_1588 g51654 BL19504
ortholog_1589 g51655 BL21112
ortholog_1590 g51686 BL15931
ortholog_1591 g51737 BL01944
ortholog_1592 g51740 BL01943
ortholog_1593 g51885 BL10798
ortholog_1594 g51905 BL13059
ortholog_1595 g51929 BL01068
ortholog_1596 g51939 BL07260
ortholog_1597 g51942 BL17594
ortholog_1598 g51976 BL19636
ortholog_1599 g51988 BL13479
ortholog_1600 g52056 BL10947
ortholog_1601 g52089 BL18893
ortholog_1602 g52183 BL01930
ortholog_1603 g52199 BL01142
ortholog_1604 g52202 BL08381
ortholog_1605 g52220 BL14606
